0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.952976526926195896e-11 9.873562676532521434e-12 6.694088700997416109e-07
1.732148435248965709e-02 1.732147946450206602e-02 1.729083297471666059e-02
3.464425341921530122e-02 3.464417753923351717e-02 3.451925774795381457e-02
5.196640529347698600e-02 5.196600437165529995e-02 5.168669459260202131e-02
6.928495300957472625e-02 6.928363617470975622e-02 6.879138446441049326e-02
8.659593123256002778e-02 8.659263635375176460e-02 8.583138224047322240e-02
1.038944942176659725e-01 1.038875701066790946e-01 1.028044274254111545e-01
1.211750105771734060e-01 1.211621156633457819e-01 1.197080479736952197e-01
1.384311546280868888e-01 1.384091718129104309e-01 1.365396417637108617e-01
1.556559947817271750e-01 1.556209621114891806e-01 1.532965572242372676e-01
1.728420791180931837e-01 1.727891357884849821e-01 1.699761683582921290e-01
1.899815181701514366e-01 1.899048652303795826e-01 1.865759425825074813e-01
2.070660648176983476e-01 2.069589397851265555e-01 2.030935000608649066e-01
2.240871910975286985e-01 2.239418555414339762e-01 2.195266637173605984e-01
2.410361616726864054e-01 2.408439006891784084e-01 2.358734995239628873e-01
2.579041036701393841e-01 2.576552360592794244e-01 2.521323470329961958e-01
2.746820725892449300e-01 2.743659704663607424e-01 2.683018404254782219e-01
2.913611139999092159e-01 2.909662305297578966e-01 2.843809205931708273e-01
3.079323207850828692e-01 3.074462247207905286e-01 3.003688389695724492e-01
3.243868857316655752e-01 3.237963014687397778e-01 3.162651539640424225e-01
3.407161493323891954e-01 3.400070012481780646e-01 3.320697209440987563e-01
3.569116427231622257e-01 3.560691026589751229e-01 3.477826767475143965e-01
3.729651257453642788e-01 3.719736625966116872e-01 3.634044197268034848e-01
3.888686201849531066e-01 3.877120506878998785e-01 3.789355863112985889e-01
4.046144382952320262e-01 4.032759782310642582e-01 3.943770250103516006e-01
4.201952067613931585e-01 4.186575219337583253e-01 4.097297687227938190e-01
4.356038863080688994e-01 4.338491427838789827e-01 4.249950061407444246e-01
4.508337871862905244e-01 4.488437004171744182e-01 4.401740529495986598e-01
4.658785808028695352e-01 4.636344633626086065e-01 4.552683234331279527e-01
4.807323077732979510e-01 4.782151155523369224e-01 4.702793029946539249e-01
4.953893826917228904e-01 4.925797594818834280e-01 4.852085220201233784e-01
5.098445959168776964e-01 5.067229163966477934e-01 5.000575314228765667e-01
5.240931126714888366e-01 5.206395238643090062e-01 5.148278801245012026e-01
5.381304697483849653e-01 5.343249310739724978e-01 5.295210946578750022e-01
5.519525701054576183e-01 5.477748921777856328e-01 5.441386610027240112e-01
5.655556756201577384e-01 5.609855579665635750e-01 5.586820087094207521e-01
5.789363982609680992e-01 5.739534661465737209e-01 5.731524973226969077e-01
5.920916899142226741e-01 5.866755304554093220e-01 5.875514050586500003e-01
6.050188310902482325e-01 5.991490288326004610e-01 6.018799196657450556e-01
6.177154187138911290e-01 6.113715908349610650e-01 6.161391313644360990e-01
6.301793531865140796e-01 6.233411844635351473e-01 6.303300277345852409e-01
6.424088248905713838e-01 6.350561025495632395e-01 6.444534904083981663e-01
6.544023002914958198e-01 6.465149488283146173e-01 6.585102934152717857e-01
6.661585077753769957e-01 6.577166238121930908e-01 6.725011030148992930e-01
6.776764233440153440e-01 6.686603105573041272e-01 6.864264788422919095e-01
6.889552562793842538e-01 6.793454604093098759e-01 7.002868762076330800e-01
6.999944348758618817e-01 6.897717788020875096e-01 7.140826493925545027e-01
7.107935923219237395e-01 6.999392111677044115e-01 7.278140557682959422e-01
7.213525528089436145e-01 7.098479290152628352e-01 7.414812605985731109e-01
7.316713179314657811e-01 7.194983162252251985e-01 7.550843423834207035e-01
7.417500534325541794e-01 7.288909555978607679e-01 7.686232986027013991e-01
7.515890763462014235e-01 7.380266156962860258e-01 7.820980517573707935e-01
7.611888425742681097e-01 7.469062380125256473e-01 7.955084555870407526e-01
7.705499349303519541e-01 7.555309244830048510e-01 8.088543013615919763e-01
7.796730516805533417e-01 7.639019253803744913e-01 8.221353241722719751e-01
7.885589956020705449e-01 7.720206276017881342e-01 8.353512091441654963e-01
7.972086635751360895e-01 7.798885433707392068e-01 8.485015975017474732e-01
8.056230367204610943e-01 7.875072993683182032e-01 8.615860924354091788e-01
8.138031710907194238e-01 7.948786263079368197e-01 8.746042647296297101e-01
8.217501889187283082e-01 8.020043489631774047e-01 8.875556581139952828e-01
8.294652704220054629e-01 8.088863766567205849e-01 9.004397943090234335e-01
8.369496461604600812e-01 8.155266942164514088e-01 9.132561777478541698e-01
8.442045899414867272e-01 8.219273534031734663e-01 9.260042999639060968e-01
8.512314122632399505e-01 8.280904648112993316e-01 9.386836436364545122e-01
8.580314542838672898e-01 8.340181902412228121e-01 9.512936862884302514e-01
8.646060823043738575e-01 8.397127355422567829e-01 9.638339036448425601e-01
8.709566827491275198e-01 8.451763439212384155e-01 9.763037726555233720e-01
8.770846576268845896e-01 8.504112897106009816e-01 9.887027741911407208e-01
8.829914204543846123e-01 8.554198725884678556e-01 1.001030395426259156e+00
8.886783926228465358e-01 8.602044122412103588e-01 1.013286131922735311e+00
8.941470001866644868e-01 8.647672434574412703e-01 1.025469489427869529e+00
8.993986710526662431e-01 8.691107116407555955e-01 1.037579985401435589e+00
9.044348325502896691e-01 8.732371687298884355e-01 1.049617150298751023e+00
9.092569093587578033e-01 8.771489695099962125e-01 1.061580528618326191e+00
9.138663217687834628e-01 8.808484682994442982e-01 1.073469679730304271e+00
9.182644842578630007e-01 8.843380159973035504e-01 1.085284178509599684e+00
9.224528043571447178e-01 8.876199574748859789e-01 1.097023615791425266e+00
9.264326817873490549e-01 8.906966292933524709e-01 1.108687598662166263e+00
9.302055078423470125e-01 8.935703577298065303e-01 1.120275750601896769e+00
9.337726649998933093e-01 8.962434570945428947e-01 1.131787711496307747e+00
9.371355267386262122e-01 8.987182283209764755e-01 1.143223137529939981e+00
9.402954575430588768e-01 9.009969578116544531e-01 1.154581700981874182e+00
9.432538130757444073e-01 9.030819165206903643e-01 1.165863089927266394e+00
9.460119404996933934e-01 9.049753592562187476e-01 1.177067007863669135e+00
9.485711789338082678e-01 9.066795241856691057e-01 1.188193173274173731e+00
9.509328600240488649e-01 9.081966325260490969e-01 1.199241319133665939e+00
9.530983086150164318e-01 9.095288884029463228e-01 1.210211192369437638e+00
9.550688435075749272e-01 9.106784788624942006e-01 1.221102553286931292e+00
9.568457782892402230e-01 9.116475740212786061e-01 1.231915174971775162e+00
9.584304222229702575e-01 9.124383273378455783e-01 1.242648842667436249e+00
9.598240811839022779e-01 9.130528759929268379e-01 1.253303353143557342e+00
9.610280586322924590e-01 9.134933413641407318e-01 1.263878514057457325e+00
9.620436566118251154e-01 9.137618295816685166e-01 1.274374143310938123e+00
9.628721767654435659e-01 9.138604321540133579e-01 1.284790068415575304e+00
9.635149213597496987e-01 9.137912266518447568e-01 1.295126125868163003e+00
9.639731943093923228e-01 9.135562774383299001e-01 1.305382160535114355e+00
9.642483021954993960e-01 9.131576364368014787e-01 1.315558025054795799e+00
9.643415552722688355e-01 9.125973439266016340e-01 1.325653579262100257e+00
9.642542684552360965e-01 9.118774293574836154e-01 1.335668689631455797e+00
9.639877622872626839e-01 9.109999121753818985e-01 1.345603228744999713e+00
9.635433638782905374e-01 9.099668026523966002e-01 1.355457074788284366e+00
9.629224078155773636e-01 9.087801027145980814e-01 1.365230111076086050e+00
9.621262370408879550e-01 9.074418067611608185e-01 1.374922225605190285e+00
9.611562036927953079e-01 9.059539024699133636e-01 1.384533310637368286e+00
9.600136699126500250e-01 9.043183715849804072e-01 1.394063262315300866e+00
9.587000086125919696e-01 9.025371906821352264e-01 1.403511980309563922e+00
9.572166042053522617e-01 9.006123319088598089e-01 1.412879367500084582e+00
9.555648532946566798e-01 8.985457636955177518e-01 1.422165329686931656e+00
9.537461653270038475e-01 8.963394514358671294e-01 1.431369775334929706e+00
9.517619632051671497e-01 8.939953581348932810e-01 1.440492615351293360e+00
9.496136838641989764e-01 8.915154450225249994e-01 1.449533762895923283e+00
9.473027788107737379e-01 8.889016721320680547e-01 1.458493133222248384e+00
9.448307146269799839e-01 8.861559988425230516e-01 1.467370643546218600e+00
9.421989734409618178e-01 8.832803843851990688e-01 1.476166212947796375e+00
9.394090533659280595e-01 8.802767883144764216e-01 1.484879762301952288e+00
9.364624689092142518e-01 8.771471709428722008e-01 1.493511214235581308e+00
9.333607513539091682e-01 8.738934937413821435e-01 1.502060493111116113e+00
9.301054491155887893e-01 8.705177197062342609e-01 1.510527525036734264e+00
9.266981280761360518e-01 8.670218136928804498e-01 1.518912237898085937e+00
9.231403718974979800e-01 8.634077427188866505e-01 1.527214561411886606e+00
9.194337823183684755e-01 8.596774762376436785e-01 1.535434427202120977e+00
9.155799794357849519e-01 8.558329863841318552e-01 1.543571768891880192e+00
9.115806019745049671e-01 8.518762481947508292e-01 1.551626522209815118e+00
9.074373075475384853e-01 8.478092398038091781e-01 1.559598625114256842e+00
9.031517729093344604e-01 8.436339426178995904e-01 1.567488017924334454e+00
8.987256942046546460e-01 8.393523414706425267e-01 1.575294643458767574e+00
8.941607872161345671e-01 8.349664247603899581e-01 1.583018447183911270e+00
8.894587876120301217e-01 8.304781845724061862e-01 1.590659377362148685e+00
8.846214511964241023e-01 8.258896167877644023e-01 1.598217385198429596e+00
8.796505541643393489e-01 8.212027211814091343e-01 1.605692424986183919e+00
8.745478933629314833e-01 8.164195015109568798e-01 1.613084454245125032e+00
8.693152865599469425e-01 8.115419655979024816e-01 1.620393433845539466e+00
8.639545727211639381e-01 8.065721254033979548e-01 1.627619328121061137e+00
8.584676122971115486e-01 8.015119970998243470e-01 1.634762104963121354e+00
8.528562875195475623e-01 7.963636011395714975e-01 1.641821735894895218e+00
8.471225027075028891e-01 7.911289623220058020e-01 1.648798196120353055e+00
8.412681845824834248e-01 7.858101098595444700e-01 1.655691464546530822e+00
8.352952825918655844e-01 7.804090774434032651e-01 1.662501523776782397e+00
8.292057692386333168e-01 7.749279033090118451e-01 1.669228360069549444e+00
8.230016404156386134e-01 7.693686303011615379e-01 1.675871963262518749e+00
8.166849157418860639e-01 7.637333059385094103e-01 1.682432326661658539e+00
8.102576388974233046e-01 7.580239824764662959e-01 1.688909446891833976e+00
8.037218779534688329e-01 7.522427169674699154e-01 1.695303323711743193e+00
7.970797256931779762e-01 7.463915713168429722e-01 1.701613959789890496e+00
7.903332999183778629e-01 7.404726123323367437e-01 1.707841360443623335e+00
7.834847437374339307e-01 7.344879117653133616e-01 1.713985533347605950e+00
7.765362258278707408e-01 7.284395463404529369e-01 1.720046488207715107e+00
7.694899406679184262e-01 7.223295977711293725e-01 1.726024236406913603e+00
7.623481087309810222e-01 7.161601527573379089e-01 1.731918790632524852e+00
7.551129766355916262e-01 7.099333029620716884e-01 1.737730164482042650e+00
7.477868172443097317e-01 7.036511449625221237e-01 1.743458372057639538e+00
7.403719297046921222e-01 6.973157801721119320e-01 1.749103427557453294e+00
7.328706394247725964e-01 6.909293147287929315e-01 1.754665344863994170e+00
7.252852979769590647e-01 6.844938593457788878e-01 1.760144137146759657e+00
7.176182829229287297e-01 6.780115291200486949e-01 1.765539816477678992e+00
7.098719975532903348e-01 6.714844432945104025e-01 1.770852393468372421e+00
7.020488705363432391e-01 6.649147249699375317e-01 1.776081876940100113e+00
6.941513554703867550e-01 6.583045007627859047e-01 1.781228273631778825e+00
6.861819303346611276e-01 6.516559004053789073e-01 1.786291587950102455e+00
6.781430968348152177e-01 6.449710562853308016e-01 1.791271821766588390e+00
6.700373796399258230e-01 6.382521029217135267e-01 1.796168974269978458e+00
6.618673255085445462e-01 6.315011763758655583e-01 1.800983041876401236e+00
6.536355023022427657e-01 6.247204135953385862e-01 1.805714018197442039e+00
6.453444978863462911e-01 6.179119516901797615e-01 1.810361894068978961e+00
6.369969189185561431e-01 6.110779271414997771e-01 1.814926657643010310e+00
6.285953895269692504e-01 6.042204749428787824e-01 1.819408294539345716e+00
6.201425498803070369e-01 5.973417276759618311e-01 1.823806788056687944e+00
6.116410546540359539e-01 5.904438145223128709e-01 1.828122119439339777e+00
6.030935713971571355e-01 5.835288602143733350e-01 1.832354268196552560e+00
5.945027788053389717e-01 5.765989839289825669e-01 1.836503212469430935e+00
5.858713649070397267e-01 5.696562981276126481e-01 1.840568929441276369e+00
5.772020251699520044e-01 5.627029073481016885e-01 1.844551395784615799e+00
5.684974605358963373e-01 5.557409069532366352e-01 1.848450588138040640e+00
5.597603753929386583e-01 5.487723818420119359e-01 1.852266483606414216e+00
5.509934754940681856e-01 5.417994051297305713e-01 1.855999060279772905e+00
5.421994658321678262e-01 5.348240368034652414e-01 1.859648297764197711e+00
5.333810484811761787e-01 5.278483223597160157e-01 1.863214177713006459e+00
5.245409204138148374e-01 5.208742914312088912e-01 1.866696684357704195e+00
5.156817713061552233e-01 5.139039564098240032e-01 1.870095805031083636e+00
5.068062813392345545e-01 5.069393110726765350e-01 1.873411530675063608e+00
4.979171190079484943e-01 4.999823292182911105e-01 1.876643856331493776e+00
4.890169389471022421e-01 4.930349633196350889e-01 1.879792781609660679e+00
4.801083797842161105e-01 4.860991432005996593e-01 1.882858311124967710e+00
4.711940620283059933e-01 4.791767747421664114e-01 1.885840454907326880e+00
4.622765860033700158e-01 4.722697386241306861e-01 1.888739228778945289e+00
4.533585298347238002e-01 4.653798891079714006e-01 1.891554654694184823e+00
4.444424474958026949e-01 4.585090528659271913e-01 1.894286761043691536e+00
4.355308669223731388e-01 4.516590278609534104e-01 1.896935582920941776e+00
4.266262882004296375e-01 4.448315822816868992e-01 1.899501162352494221e+00
4.177311818333844795e-01 4.380284535361139708e-01 1.901983548490278730e+00
4.088479870934496607e-01 4.312513473071667991e-01 1.904382797763642499e+00
3.999791104613579784e-01 4.245019366727738608e-01 1.906698973997838165e+00
3.911269241579458655e-01 4.177818612925924824e-01 1.908932148497303416e+00
3.822937647703729680e-01 4.110927266630717281e-01 1.911082400096153489e+00
3.734819319750783961e-01 4.044361034420191903e-01 1.913149815177129121e+00
3.646936873589739503e-01 3.978135268434046523e-01 1.915134487660892670e+00
3.559312533397107070e-01 3.912264961026706844e-01 1.917036518968706416e+00
3.471968121852272993e-01 3.846764740124102300e-01 1.918856017960766547e+00
3.384925051323693368e-01 3.781648865280024530e-01 1.920593100849838031e+00
3.298204316036968953e-01 3.716931224422186375e-01 1.922247891095408612e+00
3.211826485210937387e-01 3.652625331274761966e-01 1.923820519283394814e+00
3.125811697146196333e-01 3.588744323444785222e-01 1.925311122987456214e+00
3.040179654243492791e-01 3.525300961153221002e-01 1.926719846618211163e+00
2.954949618927457666e-01 3.462307626591086818e-01 1.928046841260782074e+00
2.870140410447379331e-01 3.399776323878174189e-01 1.929292264503507770e+00
2.785770402523779499e-01 3.337718679599473437e-01 1.930456280261565238e+00
2.701857521808366247e-01 3.276145943894854251e-01 1.931539058594451630e+00
